order_id,customer_id,order_date,status,total_amount,discount_amount,payment_method,warehouse_id,region,load_ts,landing_timestamp,bronze_ingestion_timestamp,load_date,quarantine_reason
ORD00026103,CUST007474,2025-03-14 05:45:39,refunded,41249.77,7946.62,COD,WH-BLR,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00026134,CUST007867,2025-02-19 08:51:06,unknown,45640.2,1636.68,credit_card,WH-DEL,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00026147,CUST002706,2025-02-13 15:02:56,PENDING,38872.11,11220.42,UPI,WH-HYD,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00026129,CUST005943,2025-02-17 08:38:39,unknown,31691.1,5803.93,COD,WH-DEL,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00026106,CUST003092,2025-04-10 11:08:14,unknown,46097.09,3775.73,UPI,WH-DEL,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00026116,CUST009854,2025-02-14 04:10:58,refunded,48324.35,10929.93,COD,WH-DEL,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00026119,CUST007628,2025-01-30 03:55:21,unknown,757.89,97.69,debit_card,WH-CHE,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00026120,CUST007995,2025-02-20 19:20:00,PENDING,3638.01,572.75,net_banking,WH-HYD,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00028210,CUST007835,2025-02-25 00:14:22,refunded,39964.31,8651.92,UPI,WH-CHE,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00028211,CUST002299,2025-02-28 18:17:48,unknown,41844.47,8176.15,credit_card,WH-HYD,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030301,,2025-01-24 04:18:02,cancelled,26472.02,5972.34,credit_card,WH-CHE,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030303,CUST002822,2025-02-24 00:09:53,unknown,25339.8,2724.58,UPI,WH-MUM,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030308,CUST009099,2025-02-09 01:23:54,refunded,12466.6,3012.5,COD,WH-MUM,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030309,CUST005803,2025-01-25 10:38:37,refunded,5757.79,1233.94,debit_card,WH-MUM,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030313,CUST005951,2025-03-11 22:14:42,PENDING,36684.36,2911.43,net_banking,WH-DEL,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030290,CUST007497,2025-01-06 10:01:28,refunded,24181.06,3813.22,debit_card,WH-CHE,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030270,CUST006744,2025-02-06 20:40:13,refunded,23816.19,939.35,net_banking,WH-MUM,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030275,CUST001313,2025-01-31 06:37:11,unknown,37724.41,9849.03,debit_card,WH-BLR,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030276,CUST000734,2025-02-08 22:47:31,PENDING,8170.49,383.81,net_banking,WH-MUM,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030277,CUST004000,2025-03-26 16:40:18,refunded,39789.92,11485.34,COD,WH-DEL,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030278,CUST005311,2025-01-18 20:44:05,refunded,35757.26,4201.25,UPI,WH-BLR,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030279,CUST000796,2025-01-15 15:33:18,unknown,14855.67,3317.99,COD,WH-HYD,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030281,CUST007810,2025-02-24 08:51:51,PENDING,28886.16,6343.46,credit_card,WH-DEL,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030285,CUST006520,2025-01-11 10:36:03,unknown,16706.11,3653.61,debit_card,WH-HYD,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030288,CUST008835,2025-03-25 23:20:30,unknown,9749.33,991.81,credit_card,WH-DEL,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030289,CUST008255,2025-04-09 14:59:24,unknown,2639.65,461.29,net_banking,WH-HYD,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030317,CUST003138,2025-02-20 22:09:46,unknown,37542.21,7872.53,credit_card,WH-MUM,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030361,CUST009543,2025-01-04 14:39:01,refunded,40062.75,4695.94,net_banking,WH-BLR,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030341,CUST009120,2025-02-07 00:39:15,unknown,46647.89,5861.59,net_banking,WH-MUM,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030340,CUST006075,2025-01-21 21:41:12,PENDING,13607.94,939.66,COD,WH-CHE,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030319,CUST009720,2025-03-21 10:48:28,unknown,24748.48,821.55,net_banking,WH-BLR,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030322,CUST002236,2025-02-07 12:11:34,unknown,31515.56,6182.57,COD,WH-DEL,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030325,CUST006094,2025-01-25 21:33:10,unknown,2966.13,441.87,debit_card,WH-CHE,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030326,CUST000159,2025-01-05 03:55:54,PENDING,44976.18,4389.75,UPI,WH-BLR,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030336,CUST008188,2025-02-08 04:49:28,PENDING,41856.76,12037.61,UPI,WH-BLR,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030201,,2025-03-15 12:59:49,placed,36919.02,9880.1,net_banking,WH-DEL,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030208,CUST007683,2025-04-10 15:58:13,unknown,25042.62,916.68,COD,WH-BLR,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030210,CUST004511,2025-01-05 20:38:30,refunded,21964.09,2445.96,credit_card,WH-MUM,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030214,CUST007996,2025-04-14 08:36:56,unknown,35906.24,8010.28,debit_card,WH-DEL,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030207,CUST003328,2025-03-22 15:48:05,unknown,24785.17,4554.47,credit_card,WH-DEL,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030195,CUST001521,2025-04-06 23:31:59,unknown,18533.84,2192.42,net_banking,WH-CHE,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030172,CUST007627,2025-04-12 11:05:38,unknown,12691.13,184.55,net_banking,WH-CHE,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030181,CUST001349,2025-02-07 00:28:55,PENDING,13681.16,471.19,COD,WH-DEL,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030183,CUST008212,2025-01-29 04:29:45,PENDING,22440.77,1743.31,COD,WH-MUM,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030188,CUST003662,2025-03-12 14:00:53,PENDING,26259.15,5739.64,UPI,WH-HYD,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030217,CUST005733,2025-04-14 23:39:23,unknown,20232.27,3507.74,credit_card,WH-DEL,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030247,CUST008753,2025-02-02 20:38:54,unknown,9089.17,855.28,UPI,WH-DEL,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030248,CUST000398,2025-01-10 17:19:59,PENDING,31406.04,1780.8,UPI,WH-CHE,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030255,CUST003755,2025-03-13 10:06:06,PENDING,15688.14,103.05,UPI,WH-MUM,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030257,CUST006796,2025-02-23 19:17:18,PENDING,1492.41,77.24,net_banking,WH-BLR,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030242,CUST003124,2025-01-29 07:00:03,unknown,15498.25,2018.34,debit_card,WH-HYD,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030226,CUST008491,2025-01-23 17:42:59,PENDING,45729.2,5287.62,credit_card,WH-DEL,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030235,CUST008173,2025-03-08 20:08:44,unknown,35787.25,865.63,credit_card,WH-DEL,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030239,CUST004115,2025-03-05 23:28:30,unknown,45015.15,11973.36,COD,WH-HYD,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030364,CUST008170,2025-01-21 03:04:32,unknown,6815.61,1052.89,credit_card,WH-HYD,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030366,CUST001264,2025-02-11 15:34:13,unknown,12911.65,3573.83,COD,WH-DEL,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030492,CUST009087,2025-01-26 19:04:55,refunded,13942.65,766.97,UPI,WH-MUM,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030493,CUST009599,2025-02-18 22:08:58,refunded,5679.37,748.2,net_banking,WH-HYD,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030498,CUST003673,2025-03-01 15:44:52,refunded,42852.74,107.97,COD,WH-MUM,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030501,,2025-02-26 14:04:46,refunded,12169.6,1669.37,COD,WH-MUM,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030505,CUST007982,2025-04-16 11:58:01,PENDING,21491.45,1083.13,debit_card,WH-HYD,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030466,CUST005944,2025-01-05 09:20:40,PENDING,1528.13,329.1,UPI,WH-HYD,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030468,CUST005849,2025-02-05 12:55:35,refunded,25648.65,1603.48,debit_card,WH-HYD,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030471,CUST009323,2025-03-23 08:26:46,PENDING,9363.4,1187.93,credit_card,WH-BLR,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030474,CUST001780,2025-04-16 02:08:51,unknown,30345.61,2212.5,debit_card,WH-BLR,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030480,CUST000055,2025-01-23 17:57:52,refunded,12652.92,331.55,COD,WH-MUM,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030481,CUST003878,2025-01-26 06:58:05,unknown,46887.28,5130.71,UPI,WH-BLR,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030484,CUST009656,2025-02-25 11:01:51,refunded,20738.62,5191.28,debit_card,WH-CHE,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030485,CUST009622,2025-03-23 18:26:00,refunded,34053.22,8055.49,net_banking,WH-DEL,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030510,CUST006262,2025-02-26 06:50:46,refunded,22482.15,3749.31,net_banking,WH-BLR,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030544,CUST006449,2025-02-25 13:28:24,unknown,44945.02,151.05,UPI,WH-BLR,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030553,CUST007047,2025-04-03 18:12:44,PENDING,29939.15,241.0,credit_card,WH-CHE,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030557,CUST005958,2025-02-26 10:56:07,PENDING,1965.83,463.78,net_banking,WH-HYD,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030520,CUST006620,2025-02-21 09:40:10,PENDING,11311.84,634.98,COD,WH-DEL,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030523,CUST004697,2025-02-20 13:54:20,PENDING,8584.24,2067.35,debit_card,WH-CHE,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030528,CUST009139,2025-03-26 22:17:46,unknown,12205.44,1300.31,credit_card,WH-BLR,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030531,CUST002311,2025-02-27 01:00:18,refunded,37516.38,11204.53,credit_card,WH-DEL,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030395,CUST003234,2025-01-14 17:14:44,PENDING,32245.9,1487.85,COD,WH-BLR,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030399,CUST007032,2025-03-07 21:29:19,PENDING,9873.78,2537.36,COD,WH-HYD,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030401,,2025-02-19 21:17:35,delivered,2887.99,394.09,credit_card,WH-BLR,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030405,CUST001633,2025-01-26 23:12:28,PENDING,16148.0,4336.98,net_banking,WH-CHE,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030368,CUST005778,2025-04-12 02:15:08,PENDING,38519.69,2202.01,credit_card,WH-HYD,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030369,CUST001703,2025-01-11 05:11:09,PENDING,44554.1,11968.72,debit_card,WH-CHE,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030383,CUST003027,2025-01-24 03:02:03,refunded,24002.49,2687.89,credit_card,WH-CHE,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030412,CUST006803,2025-03-26 06:12:39,refunded,29362.65,5441.9,credit_card,WH-BLR,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030441,CUST009775,2025-03-21 00:51:15,refunded,6428.1,339.7,debit_card,WH-MUM,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030447,CUST005302,2025-04-05 14:24:12,unknown,2826.49,503.52,net_banking,WH-CHE,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030457,CUST000602,2025-01-04 13:31:27,refunded,36813.7,7044.78,net_banking,WH-HYD,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030437,CUST007227,2025-02-26 00:59:20,unknown,47426.3,1265.12,COD,WH-DEL,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030423,CUST002398,2025-01-05 02:01:51,unknown,10395.94,257.56,UPI,WH-CHE,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030429,CUST006714,2025-03-27 15:38:25,refunded,6678.48,778.57,UPI,WH-HYD,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030432,CUST000825,2025-03-27 13:48:08,PENDING,1036.86,101.83,net_banking,WH-MUM,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00030434,CUST002438,2025-01-06 12:31:04,PENDING,43174.1,10193.1,credit_card,WH-DEL,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00029904,CUST009723,2025-01-24 21:20:44,refunded,1289.83,67.25,COD,WH-DEL,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00029905,CUST001183,2025-01-11 22:44:26,refunded,25050.1,6269.3,debit_card,WH-DEL,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00029902,CUST007714,2025-02-22 20:09:04,unknown,46623.95,10286.61,UPI,WH-HYD,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00029912,CUST002803,2025-03-07 19:09:30,unknown,18386.41,4604.33,net_banking,WH-CHE,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00029901,,2025-03-06 00:12:49,placed,40149.03,6123.04,net_banking,WH-HYD,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00029899,CUST006241,2025-04-15 12:49:09,unknown,30403.49,2934.93,UPI,WH-HYD,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00029893,CUST001617,2025-02-07 00:42:49,refunded,31624.51,2619.66,net_banking,WH-BLR,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00029898,CUST007649,2025-02-09 19:45:31,unknown,7580.09,1438.04,debit_card,WH-MUM,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00029926,CUST008162,2025-02-24 11:08:33,PENDING,9227.14,414.66,COD,WH-CHE,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00029967,CUST005749,2025-01-24 06:45:30,PENDING,30618.37,7646.82,net_banking,WH-CHE,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00029936,CUST003110,2025-01-09 09:34:11,PENDING,19995.23,4155.88,net_banking,WH-MUM,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00029937,CUST001074,2025-04-03 15:47:29,PENDING,14655.74,1930.34,UPI,WH-HYD,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00029943,CUST008941,2025-01-08 10:14:22,refunded,13904.6,2641.62,net_banking,WH-BLR,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00029945,CUST005357,2025-04-11 23:07:24,unknown,17666.23,3875.5,UPI,WH-BLR,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00029808,CUST004353,2025-01-01 11:19:45,unknown,48346.57,7789.01,debit_card,WH-BLR,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00029804,CUST005891,2025-03-04 16:27:09,refunded,10885.04,1741.85,net_banking,WH-MUM,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00029816,CUST009084,2025-01-07 09:56:21,PENDING,39605.23,1367.67,UPI,WH-BLR,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00029817,CUST005700,2025-01-05 04:06:45,refunded,13904.47,1931.06,credit_card,WH-DEL,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00029821,CUST004982,2025-02-15 03:29:21,refunded,44701.28,2506.84,debit_card,WH-MUM,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
