order_id,customer_id,order_date,status,region_code
ORD_00337,CUST_0172,2026-01-09 04:59:08,RETURNED,EU-CENTRAL
ORD_00338,CUST_0105,2025-09-09 06:39:07,CANCELLED,US-WEST
ORD_00339,CUST_0122,2026-04-12 21:39:58,SHIPPED,EU-CENTRAL
ORD_00340,CUST_0037,2025-09-16 18:08:15,PLACED,APAC-SOUTH
ORD_00341,CUST_0143,2026-01-23 10:55:09,CANCELLED,US-WEST
ORD_00342,CUST_0085,2026-07-10 17:14:58,CANCELLED,EU-CENTRAL
ORD_00343,CUST_0186,2025-10-21 21:59:52,PLACED,EU-CENTRAL
ORD_00344,CUST_0155,2025-11-17 12:20:08,PLACED,US-WEST
ORD_00345,CUST_0151,2025-09-13 05:45:56,RETURNED,US-WEST
ORD_00346,CUST_0086,2026-05-06 20:16:46,PLACED,US-WEST
ORD_00347,CUST_0190,2026-08-07 12:00:36,CANCELLED,US-WEST
ORD_00348,CUST_0181,2026-03-21 15:49:22,SHIPPED,EU-CENTRAL
ORD_00349,CUST_0098,2025-11-27 17:23:04,DELIVERED,EU-CENTRAL
ORD_00350,CUST_0132,2025-12-13 14:51:50,CANCELLED,US-EAST
ORD_00351,CUST_0185,2026-01-19 19:57:42,DELIVERED,US-WEST
ORD_00352,CUST_0106,2026-06-23 00:00:00,SHIPPED,US-WEST
ORD_00353,UNKNOWN,2025-08-29 18:49:06,RETURNED,APAC-SOUTH
ORD_00354,CUST_0051,2026-04-04 02:45:45,CANCELLED,US-WEST
ORD_00355,CUST_0168,2026-01-27 15:43:05,DELIVERED,EU-CENTRAL
ORD_00356,CUST_0126,2026-01-22 15:34:44,CANCELLED,APAC-SOUTH
ORD_00357,CUST_0091,2026-06-04 19:12:00,RETURNED,APAC-SOUTH
ORD_00358,CUST_0139,2025-12-21 08:22:08,PLACED,US-EAST
ORD_00359,CUST_0020,2025-08-15 11:49:13,PLACED,US-EAST
ORD_00360,CUST_0162,2025-09-05 05:58:58,SHIPPED,US-EAST
ORD_00361,CUST_0117,2026-04-17 09:46:07,RETURNED,APAC-SOUTH
ORD_00362,CUST_0005,2026-05-16 00:00:00,RETURNED,APAC-SOUTH
ORD_00363,UNKNOWN,2026-06-12 18:24:21,DELIVERED,EU-CENTRAL
ORD_00364,UNKNOWN,2026-05-25 07:42:59,CANCELLED,US-WEST
ORD_00365,CUST_0025,2025-08-27 17:47:08,SHIPPED,US-WEST
ORD_00366,CUST_0065,2026-01-04 04:39:58,DELIVERED,APAC-SOUTH
ORD_00367,CUST_0104,2026-07-09 19:29:13,SHIPPED,US-WEST
ORD_00368,CUST_0021,2026-01-11 05:57:06,PLACED,US-EAST
ORD_00369,CUST_0097,2025-09-04 18:30:07,PLACED,US-EAST
ORD_00370,CUST_0022,2026-03-04 05:48:49,CANCELLED,EU-CENTRAL
ORD_00371,CUST_0025,2026-04-04 17:24:51,PLACED,US-WEST
ORD_00372,CUST_0178,2025-11-14 12:03:23,CANCELLED,EU-CENTRAL
ORD_00373,UNKNOWN,2026-06-15 23:44:46,DELIVERED,US-EAST
ORD_00374,CUST_0081,2025-04-10 00:00:00,SHIPPED,US-WEST
ORD_00375,CUST_0183,2026-06-06 08:34:24,PLACED,EU-CENTRAL
ORD_00376,CUST_0062,2025-10-20 00:32:41,CANCELLED,EU-CENTRAL
ORD_00377,CUST_0190,2026-01-27 23:01:04,PLACED,EU-CENTRAL
ORD_00378,CUST_0112,2026-08-04 05:26:36,PLACED,EU-CENTRAL
ORD_00379,CUST_0158,2026-07-18 09:04:30,CANCELLED,EU-CENTRAL
ORD_00380,UNKNOWN,2026-02-28 21:32:50,CANCELLED,APAC-SOUTH
ORD_00381,CUST_0142,2026-01-08 02:58:46,CANCELLED,US-WEST
ORD_00382,CUST_0170,2025-08-10 21:10:35,RETURNED,EU-CENTRAL
ORD_00383,CUST_0183,2026-06-25 03:56:25,DELIVERED,US-WEST
ORD_00384,CUST_0163,2025-09-06 13:32:36,CANCELLED,EU-CENTRAL
ORD_00385,CUST_0024,2025-12-10 00:00:00,DELIVERED,APAC-SOUTH
ORD_00386,CUST_0070,2025-08-25 22:35:33,PLACED,US-WEST
ORD_00387,CUST_0143,2026-05-09 16:29:14,CANCELLED,US-EAST
ORD_00388,UNKNOWN,2026-06-09 17:51:09,PLACED,EU-CENTRAL
ORD_00389,CUST_0004,2026-06-23 04:20:13,CANCELLED,US-EAST
ORD_00390,CUST_0144,2025-10-18 12:00:19,SHIPPED,US-WEST
ORD_00391,CUST_0044,2025-09-30 23:15:20,DELIVERED,EU-CENTRAL
ORD_00392,CUST_0017,2026-03-02 13:07:13,DELIVERED,APAC-SOUTH
ORD_00393,CUST_0020,2025-12-01 19:17:30,SHIPPED,APAC-SOUTH
ORD_00394,CUST_0051,2026-04-02 02:46:54,SHIPPED,EU-CENTRAL
ORD_00395,UNKNOWN,2026-07-09 08:43:35,RETURNED,APAC-SOUTH
ORD_00396,CUST_0085,2025-12-01 12:00:51,CANCELLED,US-WEST
ORD_00397,CUST_0155,2026-05-24 13:53:13,SHIPPED,APAC-SOUTH
ORD_00398,CUST_0102,2026-01-14 16:24:11,DELIVERED,APAC-SOUTH
ORD_00399,CUST_0063,2025-11-27 22:28:15,DELIVERED,APAC-SOUTH
ORD_00400,CUST_0145,2025-08-17 19:18:24,RETURNED,US-WEST
ORD_00401,CUST_0141,2026-01-21 00:00:00,CANCELLED,US-WEST
ORD_00402,CUST_0075,2025-12-02 15:51:00,PLACED,APAC-SOUTH
ORD_00403,CUST_0036,2026-02-04 21:30:36,SHIPPED,EU-CENTRAL
ORD_00404,CUST_0184,2025-12-23 00:58:47,CANCELLED,US-EAST
ORD_00405,CUST_0154,2026-02-14 18:37:23,CANCELLED,APAC-SOUTH
ORD_00406,CUST_0093,2025-11-26 15:37:38,RETURNED,US-EAST
ORD_00407,CUST_0064,2025-12-28 05:38:27,DELIVERED,US-WEST
ORD_00408,CUST_0012,2025-10-09 06:49:03,CANCELLED,EU-CENTRAL
ORD_00409,CUST_0111,2025-09-04 22:30:08,PLACED,EU-CENTRAL
ORD_00410,CUST_0192,2026-02-16 17:37:20,RETURNED,US-WEST
ORD_00411,CUST_0101,2026-03-11 13:03:18,RETURNED,US-WEST
ORD_00412,CUST_0007,2025-11-16 06:40:51,DELIVERED,APAC-SOUTH
ORD_00413,CUST_0022,2026-04-04 21:48:06,SHIPPED,EU-CENTRAL
ORD_00414,CUST_0117,2025-08-13 09:01:57,RETURNED,APAC-SOUTH
ORD_00415,CUST_0025,2025-11-16 01:54:33,CANCELLED,EU-CENTRAL
ORD_00416,CUST_0012,2026-07-19 10:03:18,PLACED,US-EAST
ORD_00417,CUST_0166,2026-02-22 05:38:55,SHIPPED,US-WEST
ORD_00418,CUST_0142,2026-02-15 13:22:10,RETURNED,APAC-SOUTH
ORD_00419,CUST_0060,2026-07-26 00:52:13,SHIPPED,US-WEST
ORD_00420,CUST_0111,2026-06-22 22:57:17,RETURNED,US-WEST
ORD_00421,CUST_0110,2025-08-21 11:30:33,SHIPPED,US-WEST
ORD_00422,CUST_0181,2025-09-16 00:15:37,PLACED,US-EAST
ORD_00423,CUST_0138,2025-12-11 21:42:30,DELIVERED,US-WEST
ORD_00424,CUST_0068,2025-09-18 06:31:05,CANCELLED,EU-CENTRAL
ORD_00425,CUST_0157,2025-10-23 03:40:10,PLACED,EU-CENTRAL
ORD_00426,CUST_0118,2026-01-18 13:22:45,DELIVERED,US-EAST
ORD_00427,CUST_0081,2025-12-29 05:02:26,DELIVERED,US-EAST
ORD_00428,CUST_0178,2026-07-20 21:49:23,CANCELLED,APAC-SOUTH
ORD_00429,CUST_0148,2025-10-25 14:00:19,SHIPPED,APAC-SOUTH
ORD_00430,CUST_0178,2025-08-16 08:25:33,SHIPPED,US-WEST
ORD_00431,CUST_0036,2026-07-14 10:44:36,CANCELLED,US-EAST
ORD_00432,CUST_0003,2026-04-20 04:23:04,SHIPPED,APAC-SOUTH
ORD_00433,CUST_0130,2025-08-23 00:42:15,CANCELLED,APAC-SOUTH
ORD_00434,CUST_0114,2025-09-01 08:56:53,PLACED,US-EAST
ORD_00435,CUST_0057,2026-06-08 02:28:34,DELIVERED,US-WEST
ORD_00436,CUST_0044,2026-05-19 11:47:38,RETURNED,APAC-SOUTH
ORD_00437,CUST_0029,2025-12-19 11:57:00,DELIVERED,EU-CENTRAL
ORD_00438,CUST_0194,2026-01-27 00:00:00,CANCELLED,US-WEST
ORD_00439,CUST_0027,2025-10-10 01:20:14,SHIPPED,EU-CENTRAL
ORD_00440,CUST_0009,2026-07-23 20:37:11,DELIVERED,US-EAST
ORD_00441,CUST_0031,2025-10-08 11:38:54,SHIPPED,US-WEST
ORD_00442,CUST_0151,2026-01-14 22:29:39,RETURNED,APAC-SOUTH
ORD_00443,CUST_0036,2026-04-19 06:53:48,SHIPPED,US-EAST
ORD_00444,CUST_0137,2026-05-15 02:46:52,RETURNED,US-WEST
ORD_00445,CUST_0181,2026-04-25 18:06:56,RETURNED,EU-CENTRAL
ORD_00446,CUST_0132,2025-10-25 20:48:14,PLACED,US-WEST
ORD_00447,CUST_0106,2026-02-14 04:58:59,DELIVERED,US-WEST
ORD_00448,CUST_0034,2026-02-19 01:54:44,DELIVERED,US-WEST
ORD_00449,CUST_0174,2026-05-02 07:40:57,SHIPPED,EU-CENTRAL
ORD_00450,CUST_0097,2026-05-20 13:15:31,PLACED,APAC-SOUTH
ORD_00451,CUST_0072,2025-10-07 12:53:01,DELIVERED,APAC-SOUTH
ORD_00452,CUST_0084,2025-12-14 23:04:17,PLACED,APAC-SOUTH
ORD_00453,CUST_0179,2025-11-02 18:56:59,PLACED,APAC-SOUTH
ORD_00454,CUST_0110,2026-02-25 02:51:49,CANCELLED,EU-CENTRAL
ORD_00455,CUST_0073,2025-08-30 05:08:49,RETURNED,US-WEST
ORD_00456,CUST_0125,2026-06-08 16:15:40,PLACED,US-EAST
ORD_00457,CUST_0118,2025-11-17 00:00:00,SHIPPED,APAC-SOUTH
ORD_00458,CUST_0110,2026-04-18 06:03:15,SHIPPED,EU-CENTRAL
ORD_00459,CUST_0071,2026-03-18 08:31:05,DELIVERED,EU-CENTRAL
ORD_00460,CUST_0171,2026-01-05 13:36:39,SHIPPED,US-EAST
ORD_00461,CUST_0079,2025-12-22 15:18:58,SHIPPED,APAC-SOUTH
ORD_00462,CUST_0181,2026-01-19 10:56:51,SHIPPED,APAC-SOUTH
ORD_00463,CUST_0152,2026-04-02 01:19:12,CANCELLED,US-EAST
ORD_00464,UNKNOWN,2026-02-26 22:04:11,PLACED,APAC-SOUTH
ORD_00465,CUST_0123,2026-02-17 09:55:43,CANCELLED,US-EAST
ORD_00466,CUST_0027,2026-07-22 04:19:38,DELIVERED,EU-CENTRAL
ORD_00467,CUST_0199,2026-05-31 11:38:34,SHIPPED,US-WEST
ORD_00468,CUST_0145,2025-10-25 00:00:00,SHIPPED,APAC-SOUTH
ORD_00469,CUST_0055,2026-04-13 09:09:38,SHIPPED,APAC-SOUTH
ORD_00470,CUST_0114,2025-11-27 00:03:08,PLACED,US-EAST
ORD_00471,CUST_0032,2025-09-24 15:53:42,CANCELLED,EU-CENTRAL
ORD_00472,CUST_0081,2026-08-04 21:04:50,SHIPPED,EU-CENTRAL
ORD_00473,CUST_0064,2026-01-06 12:04:10,RETURNED,EU-CENTRAL
ORD_00474,CUST_0177,2026-04-22 00:00:00,DELIVERED,US-WEST
ORD_00475,CUST_0131,2026-02-03 09:02:26,CANCELLED,EU-CENTRAL
ORD_00476,CUST_0062,2026-02-08 20:10:17,PLACED,US-WEST
ORD_00477,CUST_0153,2025-10-06 10:03:26,PLACED,EU-CENTRAL
ORD_00478,CUST_0034,2025-12-14 14:10:09,RETURNED,APAC-SOUTH
ORD_00479,CUST_0175,2026-03-28 20:44:48,CANCELLED,US-EAST
ORD_00480,UNKNOWN,2025-09-28 05:19:46,DELIVERED,US-WEST
ORD_00481,UNKNOWN,2025-12-27 04:58:39,CANCELLED,EU-CENTRAL
ORD_00482,CUST_0129,2026-07-13 07:11:58,CANCELLED,APAC-SOUTH
ORD_00483,CUST_0138,2025-12-20 08:32:28,SHIPPED,EU-CENTRAL
ORD_00484,CUST_0021,2026-01-30 10:31:56,SHIPPED,US-WEST
ORD_00485,CUST_0101,2026-06-21 11:03:10,PLACED,EU-CENTRAL
ORD_00486,CUST_0187,2025-08-19 11:24:55,SHIPPED,US-EAST
ORD_00487,CUST_0112,2026-04-20 00:48:18,RETURNED,US-EAST
ORD_00488,CUST_0190,2026-04-18 06:38:15,SHIPPED,US-EAST
ORD_00489,UNKNOWN,2026-04-11 06:22:36,PLACED,US-WEST
ORD_00490,CUST_0089,2026-02-01 23:52:26,DELIVERED,US-WEST
ORD_00491,CUST_0192,2025-10-14 07:44:31,DELIVERED,US-EAST
ORD_00492,CUST_0008,2025-08-28 13:11:42,CANCELLED,EU-CENTRAL
ORD_00493,CUST_0068,2026-01-16 14:25:09,RETURNED,US-EAST
ORD_00494,CUST_0131,2025-09-01 09:24:30,CANCELLED,US-WEST
ORD_00495,CUST_0066,2025-10-25 21:36:52,RETURNED,US-EAST
ORD_00496,CUST_0131,2026-01-27 00:00:00,PLACED,US-WEST
ORD_00497,UNKNOWN,2025-10-29 03:44:28,SHIPPED,US-WEST
ORD_00498,CUST_0010,2025-11-04 20:42:53,CANCELLED,US-WEST
ORD_00499,CUST_0107,2026-01-15 23:23:18,DELIVERED,EU-CENTRAL
ORD_00500,CUST_0147,2025-08-10 02:32:29,RETURNED,US-EAST
ORD_00501,CUST_0133,2025-08-21 03:30:21,CANCELLED,US-EAST
ORD_00502,CUST_0073,2026-07-22 00:51:06,DELIVERED,EU-CENTRAL
ORD_00503,CUST_0117,2026-06-26 00:00:00,SHIPPED,EU-CENTRAL
ORD_00504,CUST_0078,2026-05-27 12:18:33,SHIPPED,APAC-SOUTH
ORD_00505,CUST_0127,2026-03-01 18:21:27,SHIPPED,US-WEST
ORD_00506,CUST_0105,2026-04-22 00:00:00,RETURNED,EU-CENTRAL
ORD_00507,CUST_0178,2026-05-29 03:47:57,DELIVERED,US-EAST
ORD_00508,CUST_0097,2026-01-01 07:57:01,DELIVERED,US-EAST
ORD_00509,CUST_0061,2026-05-25 06:00:46,PLACED,US-WEST
ORD_00510,CUST_0024,2025-09-24 00:00:00,SHIPPED,APAC-SOUTH
ORD_00511,CUST_0096,2026-06-25 22:49:34,PLACED,US-EAST
ORD_00512,CUST_0164,2026-07-06 03:48:07,PLACED,US-EAST
ORD_00513,CUST_0034,2025-11-15 23:34:41,DELIVERED,EU-CENTRAL
ORD_00514,CUST_0101,2025-09-12 10:41:40,DELIVERED,EU-CENTRAL
ORD_00515,CUST_0060,2026-05-11 15:28:11,SHIPPED,US-WEST
ORD_00516,CUST_0150,2026-03-23 01:19:09,PLACED,US-WEST
ORD_00517,CUST_0081,2025-09-20 12:16:50,RETURNED,EU-CENTRAL
ORD_00518,CUST_0054,2026-04-19 09:01:30,CANCELLED,EU-CENTRAL
ORD_00519,CUST_0024,2026-06-29 17:26:34,DELIVERED,US-EAST
ORD_00520,CUST_0084,2025-12-02 08:33:49,SHIPPED,EU-CENTRAL
ORD_00521,CUST_0013,2026-08-07 19:42:36,DELIVERED,US-WEST
ORD_00522,UNKNOWN,2025-10-21 22:48:54,CANCELLED,US-WEST
ORD_00523,CUST_0027,2026-01-13 00:11:16,SHIPPED,US-EAST
ORD_00524,UNKNOWN,2026-06-26 03:33:00,SHIPPED,US-WEST
ORD_00525,CUST_0103,2025-12-03 23:36:06,PLACED,EU-CENTRAL
ORD_00526,CUST_0020,2026-04-29 00:00:00,PLACED,US-WEST
ORD_00527,CUST_0114,2026-02-06 22:39:55,PLACED,EU-CENTRAL
ORD_00528,CUST_0119,2026-01-23 18:08:52,RETURNED,APAC-SOUTH
ORD_00529,CUST_0102,2025-11-15 07:09:12,CANCELLED,APAC-SOUTH
ORD_00530,CUST_0055,2026-03-13 00:18:29,DELIVERED,EU-CENTRAL
ORD_00531,CUST_0039,2025-12-20 00:00:00,RETURNED,US-WEST
ORD_00532,CUST_0128,2026-08-03 18:05:21,RETURNED,APAC-SOUTH
ORD_00533,CUST_0072,2025-08-28 04:49:19,CANCELLED,US-WEST
ORD_00534,CUST_0135,2025-09-16 14:58:03,RETURNED,US-EAST
ORD_00535,CUST_0183,2026-01-04 21:16:16,RETURNED,APAC-SOUTH
ORD_00536,CUST_0145,2026-03-27 06:23:55,CANCELLED,EU-CENTRAL
ORD_00537,CUST_0082,2025-10-22 01:38:35,PLACED,EU-CENTRAL
ORD_00538,CUST_0121,2026-02-14 15:16:47,RETURNED,US-WEST
ORD_00539,CUST_0026,2025-09-25 05:58:17,SHIPPED,EU-CENTRAL
ORD_00540,CUST_0189,2026-08-04 18:12:43,SHIPPED,APAC-SOUTH
ORD_00541,CUST_0045,2026-06-20 09:36:45,RETURNED,EU-CENTRAL
ORD_00542,CUST_0179,2025-12-10 15:43:35,RETURNED,US-EAST
ORD_00543,CUST_0091,2026-06-26 13:22:43,RETURNED,US-WEST
ORD_00544,CUST_0049,2026-02-11 08:33:39,CANCELLED,EU-CENTRAL
ORD_00545,CUST_0010,2026-02-13 02:19:32,SHIPPED,US-WEST
ORD_00546,UNKNOWN,2026-02-06 10:36:00,DELIVERED,US-WEST
ORD_00547,CUST_0088,2026-01-15 18:34:49,DELIVERED,US-EAST
ORD_00548,UNKNOWN,2025-08-27 17:26:20,SHIPPED,US-EAST
ORD_00549,CUST_0094,2026-03-22 22:30:09,DELIVERED,APAC-SOUTH
ORD_00550,CUST_0087,2026-04-14 22:39:23,SHIPPED,US-WEST
ORD_00551,CUST_0112,2026-03-13 18:10:39,CANCELLED,EU-CENTRAL
ORD_00552,CUST_0144,2025-12-18 15:45:57,RETURNED,EU-CENTRAL
ORD_00553,CUST_0151,2026-02-11 19:31:59,CANCELLED,EU-CENTRAL
ORD_00554,CUST_0076,2026-06-06 21:27:27,PLACED,APAC-SOUTH
ORD_00555,CUST_0198,2026-05-24 21:58:21,PLACED,US-WEST
ORD_00556,CUST_0157,2026-07-30 07:07:01,RETURNED,US-EAST
ORD_00557,CUST_0037,2026-04-13 10:00:35,PLACED,US-WEST
ORD_00558,CUST_0082,2026-01-23 05:08:46,PLACED,EU-CENTRAL
ORD_00559,CUST_0068,2025-09-05 23:46:52,PLACED,EU-CENTRAL
ORD_00560,CUST_0028,2026-05-02 22:23:25,PLACED,APAC-SOUTH
ORD_00561,CUST_0108,2025-11-16 15:16:37,CANCELLED,APAC-SOUTH
ORD_00562,CUST_0090,2026-01-02 18:37:28,PLACED,APAC-SOUTH
ORD_00563,CUST_0148,2025-12-10 14:50:34,SHIPPED,US-WEST
ORD_00564,CUST_0009,2025-12-29 14:30:29,DELIVERED,EU-CENTRAL
ORD_00565,CUST_0019,2025-08-11 12:12:39,CANCELLED,US-WEST
ORD_00566,CUST_0141,2026-01-19 18:34:42,PLACED,EU-CENTRAL
ORD_00567,CUST_0158,2026-05-28 04:51:43,PLACED,APAC-SOUTH
ORD_00568,CUST_0043,2026-03-01 19:06:38,CANCELLED,US-WEST
ORD_00569,CUST_0085,2025-11-28 00:02:12,SHIPPED,APAC-SOUTH
ORD_00570,CUST_0185,2025-09-12 23:42:36,RETURNED,EU-CENTRAL
ORD_00571,CUST_0077,2025-12-17 05:34:15,PLACED,APAC-SOUTH
ORD_00572,CUST_0126,2025-10-24 18:49:45,DELIVERED,US-EAST
ORD_00573,CUST_0076,2025-08-10 00:26:02,RETURNED,APAC-SOUTH
ORD_00574,CUST_0007,2026-01-19 18:12:29,DELIVERED,US-EAST
ORD_00575,CUST_0030,2026-02-02 06:19:32,CANCELLED,APAC-SOUTH
ORD_00576,CUST_0170,2026-04-29 05:40:36,RETURNED,APAC-SOUTH
ORD_00577,CUST_0098,2026-05-30 13:55:21,CANCELLED,US-EAST
ORD_00578,CUST_0120,2025-12-26 10:32:42,DELIVERED,US-EAST
ORD_00579,CUST_0179,2026-03-16 04:37:38,PLACED,EU-CENTRAL
ORD_00580,CUST_0106,2026-05-18 10:29:08,RETURNED,US-WEST
ORD_00581,CUST_0100,2025-11-26 15:46:28,CANCELLED,APAC-SOUTH
ORD_00582,CUST_0061,2025-10-02 12:17:22,PLACED,APAC-SOUTH
ORD_00583,CUST_0183,2026-10-01 00:00:00,RETURNED,US-WEST
ORD_00584,CUST_0194,2026-05-01 19:40:30,SHIPPED,US-WEST
ORD_00585,CUST_0033,2026-01-25 00:00:00,PLACED,APAC-SOUTH
ORD_00586,CUST_0161,2026-01-19 08:45:22,RETURNED,EU-CENTRAL
ORD_00587,CUST_0187,2025-11-14 20:59:03,PLACED,US-EAST
ORD_00588,CUST_0102,2026-07-22 18:53:17,DELIVERED,APAC-SOUTH
ORD_00589,CUST_0004,2025-12-09 21:20:06,RETURNED,APAC-SOUTH
ORD_00590,CUST_0039,2025-09-09 06:03:23,RETURNED,US-EAST
ORD_00591,CUST_0145,2026-05-16 22:46:31,DELIVERED,EU-CENTRAL
ORD_00592,CUST_0068,2026-05-11 07:39:07,CANCELLED,APAC-SOUTH
ORD_00593,UNKNOWN,2026-01-15 16:17:25,SHIPPED,APAC-SOUTH
ORD_00594,UNKNOWN,2026-03-05 22:26:08,DELIVERED,US-WEST
ORD_00595,UNKNOWN,2026-04-18 15:29:19,DELIVERED,EU-CENTRAL
ORD_00596,UNKNOWN,2026-07-18 14:46:56,DELIVERED,EU-CENTRAL
ORD_00597,CUST_0126,2026-04-06 16:09:16,PLACED,US-WEST
ORD_00598,CUST_0191,2026-03-26 22:11:23,DELIVERED,EU-CENTRAL
ORD_00599,CUST_0155,2026-06-29 20:45:14,SHIPPED,APAC-SOUTH
ORD_00600,CUST_0105,2026-04-18 16:41:40,RETURNED,EU-CENTRAL
